Dist_N,Dist_E,Dist_D,PowerRx,XZ,YZ,MAG
1.6384999999999998,9.9773,-2.6710000000000003,-24.949734446043905,351.943,239.859,102.246
1.6541,9.979,-2.6496,-24.65827879798091,355.688,276.009,100.968
1.6786,9.976799999999999,-2.6407,-24.83922358613555,353.86,274.236,101.821
1.6906999999999999,9.9774,-2.6285000000000003,-24.362466691399444,352.794,245.556,100.267
1.6906999999999999,9.9774,-2.6285000000000003,-24.295909410191335,352.794,245.556,100.267
1.722,9.9563,-2.6111,-26.329948233604355,356.566,236.31,99.7212
1.722,9.9563,-2.6111,-26.355555636644308,356.566,236.31,99.7212
1.7844,9.9297,-2.5231,-26.935951351305537,355.378,225.0,100.021
1.8133000000000001,9.9215,-2.4783,-26.243350216208192,350.748,247.38,103.983
1.8212000000000002,9.9184,-2.4506,-24.788969865325843,352.847,257.661,102.034
1.8335,9.928099999999999,-2.4371,-24.013184602905323,353.35,252.897,102.851
1.8417,9.9286,-2.4162,-25.726927524302468,352.488,253.009,102.833
1.8503999999999998,9.9212,-2.3918,-26.0387786069732,354.444,248.199,102.218
1.8503999999999998,9.9212,-2.3918,-26.01506050939411,354.444,248.199,102.218
1.8741999999999999,9.9168,-2.3804,-28.395918447382492,353.991,248.963,102.995
1.8869999999999998,9.9145,-2.3826,-27.561901186928793,350.808,234.324,104.574
1.8869999999999998,9.9145,-2.3826,-27.56173139892443,350.808,234.324,104.574
1.921,9.9066,-2.3796,-26.356259372430024,353.032,244.134,102.622
1.939,9.9363,-2.4034,-24.8810703182404,356.438,239.036,100.633
1.9544,9.9725,-2.4514,-24.071940671208246,355.009,243.435,100.854
1.9525,9.9796,-2.4703999999999997,-24.748329774880794,356.408,254.055,100.724
1.9525,9.9796,-2.4703999999999997,-24.729187817410644,356.408,254.055,100.724
1.9615,9.998099999999999,-2.4897,-26.86048182328268,356.364,295.346,101.353
1.9601,9.9977,-2.4994,-26.94476756194732,354.637,230.44,99.6834
1.985,9.995800000000001,-2.509,-27.328528408743704,354.289,231.633,100.868
2.0155000000000003,10.0046,-2.5249,-27.252884316623287,357.343,212.905,99.8277
2.1042,9.987400000000001,-2.4043,-24.751565438325073,352.634,256.759,100.117
2.1427,9.9914,-2.3344,-24.137246398505418,355.547,228.18,98.2493
2.1919,9.9784,-2.2891,-24.412486694316087,1.54122,90.0,99.2557
2.2359999999999998,9.9758,-2.2655000000000003,-25.897397839057078,359.321,198.435,97.974
2.2562,9.9699,-2.2426,-27.62565028252441,357.023,227.291,99.2409
2.3155,9.9488,-2.1907,-28.551863398468278,358.776,194.036,99.6503
2.3155,9.9488,-2.1907,-28.478570222148974,358.776,194.036,99.6503
2.3496,9.9351,-2.1585,-25.56578961496716,355.858,238.241,99.8658
2.3729,9.9445,-2.1448,-24.689510821343944,357.905,219.289,99.8112
2.38,9.949,-2.1396,-24.485356179017383,357.5,289.983,98.4495
2.3955,9.9582,-2.1387,-24.485430736820632,359.744,315.0,97.982
2.4814,9.928099999999999,-2.0129,-24.630698026811007,355.179,259.216,98.6156
2.5193,9.9121,-1.9534,-25.7906586410676,356.215,242.103,99.4623
2.5639,9.9003,-1.9149,-26.609388175516273,358.929,199.983,99.2771
2.5901,9.8766,-1.883,-25.377607729987236,358.678,204.775,98.2559
2.5922,9.8601,-1.8644,-24.949916591331707,356.031,247.62,99.8193
2.5847,9.8676,-1.8897,-24.420493262381445,355.736,259.992,99.3235
2.5856,9.8735,-1.9080000000000001,-24.77460614394751,353.923,270.0,98.5103
2.5778,9.885299999999999,-1.9313,-24.896188768267102,357.17,252.897,100.139
2.5716,9.896,-1.9465000000000001,-24.641841088786606,357.745,212.005,97.4581
2.6023,9.895199999999999,-1.9580000000000002,-26.274512038366183,359.249,191.31,99.353
2.5972000000000004,9.9129,-1.9835,-27.368645351022206,357.834,207.897,98.0047
2.6035000000000004,9.9144,-1.9941,-27.56075281402233,359.53,187.125,98.6428
2.6035000000000004,9.9144,-1.9941,-27.577846105143827,359.53,187.125,98.6428
2.6050999999999997,9.945,-2.0452,-26.828399142953614,,,
2.6050999999999997,9.945,-2.0452,-26.771184156816172,354.334,246.251,98.4432
2.6044,9.9562,-2.0551,-25.65867328233532,356.964,257.905,98.5959
2.6126,9.9708,-2.068,-24.831868759487556,354.872,261.87,97.982
2.6126,9.9708,-2.068,-24.81525768058885,354.872,261.87,97.982
2.6302999999999996,9.9669,-2.0633,-25.64668964905867,0.0,0.0,97.8533
2.6302999999999996,9.9669,-2.0633,-25.664263442829874,0.0,0.0,97.8533
2.6462,9.9674,-2.0580000000000003,-25.253035695936497,356.453,251.565,98.1908
2.688,9.9729,-2.0444999999999998,-28.736913733923814,357.213,222.879,97.1536
2.7001999999999997,9.9698,-2.0377,-33.92524349364236,1.74325,151.699,96.7098
2.7001999999999997,9.9698,-2.0377,-33.98618270327239,1.74325,151.699,96.7098
2.7335000000000003,9.975900000000001,-2.0493,-30.978228927562732,359.173,198.435,97.0379
2.7382,9.9878,-2.05,-27.776088227992595,1.85508,131.186,96.8157
2.7382,9.9878,-2.05,-27.70248157562274,1.85508,131.186,96.8157
2.7543,9.994299999999999,-2.0534,-26.655032988953952,358.025,240.945,96.463
2.7634,9.993,-2.0417,-26.40344743575732,359.189,329.036,98.3856
2.7725999999999997,10.0036,-2.0366,-26.933652376213995,356.607,239.036,98.8666
2.7725999999999997,10.0036,-2.0366,-26.94241984390939,356.607,239.036,98.7292
2.7825,9.990499999999999,-2.0171,-28.42091308047388,358.13,211.608,99.1694
2.8032999999999997,9.9796,-1.9958,-33.16193187436938,353.736,247.834,99.3855
2.8141000000000003,9.9799,-1.992,-35.97057340992763,357.672,215.538,100.431
2.86,9.9769,-1.9734,-29.44118825523223,353.908,242.592,101.266
2.8757,9.9667,-1.9442,-27.565555219851774,356.87,250.346,101.441
2.8948,9.972000000000001,-1.9258000000000002,-26.526711939357455,356.317,236.31,101.015
2.8926,9.969299999999999,-1.9250999999999998,-27.327399806483747,355.382,246.801,99.9696
2.9154,9.9632,-1.9066,-29.455241284062236,353.927,263.157,101.53
2.9154,9.9632,-1.9066,-29.569915000491793,353.927,263.157,101.53
2.952,9.958,-1.8817,-33.64520334020244,356.833,250.346,100.577
2.992,9.952300000000001,-1.8537000000000001,-34.18055275802671,358.421,198.435,100.894
2.992,9.952300000000001,-1.8537000000000001,-34.03621686091535,358.421,198.435,100.894
3.0164999999999997,9.9433,-1.8363999999999998,-28.42698497837418,0.233859,177.614,98.7292
3.0263999999999998,9.9323,-1.8124,-26.894396866160882,358.591,204.775,98.4348
3.0351999999999997,9.9515,-1.8107,-25.95939907737349,356.486,243.435,99.251
3.0268,9.956900000000001,-1.8075,-25.740078486107464,356.381,252.646,98.5103
3.0406,9.9592,-1.8002,-26.35727243878055,354.999,280.784,98.1
3.0406,9.9592,-1.8002,-26.385747866243122,354.999,280.784,98.1301
3.0469999999999997,9.9514,-1.7993999999999999,-31.40707202199746,359.269,189.462,98.7974
3.0469999999999997,9.9514,-1.7993999999999999,-31.656853731022224,359.269,189.462,98.2295
3.0732999999999997,9.9426,-1.7941,-34.60811884133716,358.091,208.073,98.5659
3.1025,9.9365,-1.794,-29.724538264762167,357.316,208.611,97.4414
3.1252999999999997,9.9373,-1.7648,-27.0398251171426,0.523234,170.538,98.0047
3.1252999999999997,9.9373,-1.7648,-27.03448721613139,357.306,260.538,98.0047
3.1422000000000003,9.9442,-1.7533,-25.929531065865767,358.167,203.963,98.4889
3.1513,9.9484,-1.7502000000000002,-26.179224092389767,359.767,225.0,95.3293
3.1653,9.9629,-1.7472999999999999,-26.96712356525236,356.729,243.435,98.3468
3.1685000000000003,9.9646,-1.7552,-29.36621277205123,358.383,225.0,96.3153
3.1974,9.9558,-1.7475,-31.957257263038244,358.826,194.036,97.9327
3.2276,9.9455,-1.7337,-29.795228089297268,0.216209,174.806,97.684
3.2581,9.9489,-1.7169999999999999,-27.84837741657396,356.634,233.746,99.211
3.2604,9.9492,-1.7105000000000001,-26.688048680720563,,,
3.2604,9.9492,-1.7105000000000001,-26.647657795474075,355.772,258.111,96.5819
3.2574,9.9575,-1.7156,-26.310111631680307,357.825,251.565,98.3721
3.286,9.9538,-1.7031999999999998,-27.691715367488715,358.132,276.34,98.8129
3.2845999999999997,9.9439,-1.7021000000000002,-29.293992556424616,359.77,185.194,98.7292
3.3276,9.9295,-1.6752,-33.59428458354671,1.40288,162.474,98.0974
3.3276,9.9295,-1.6752,-33.63044731517787,1.40288,162.474,97.6712
3.3512,9.9163,-1.6769,-31.1579766697902,0.447614,173.66,97.4115
3.3874,9.9045,-1.6412,-27.56182404251163,355.722,229.899,97.9435
3.5465,9.7568,-1.2244,-26.36277317763973,357.986,219.289,98.1301
3.5749,9.743400000000001,-1.1665999999999999,-26.34470682282319,356.566,262.405,97.4048
3.5749,9.743400000000001,-1.1665999999999999,-26.43746194213972,356.566,262.405,97.4048
3.5982,9.7384,-1.1416,-26.951600013125223,355.948,283.24,97.1992
3.5982,9.7384,-1.1416,-26.90042572503281,355.948,283.24,97.1992
3.6264,9.7363,-1.1297,-26.240145465881323,358.002,270.0,98.2463
3.6349,9.7289,-1.1142,-26.180280872816194,357.643,213.69,97.3591
3.6649000000000003,9.711,-1.1007,-27.499632917751413,1.20859,165.256,97.4787
3.6649000000000003,9.711,-1.1007,-27.547371411011824,0.0,180.0,97.4787
3.6858,9.7066,-1.0946,-26.20393970866846,,,
3.6858,9.7066,-1.0946,-26.239281641349624,358.84,194.036,97.0984
3.6969,9.7062,-1.085,-26.26936843410362,354.806,227.862,96.4549
3.7107,9.706900000000001,-1.0873,-26.30115123733146,357.082,238.393,96.1591
3.7243,9.7199,-1.0758,-27.013732215033976,357.32,245.556,97.2243
3.6801999999999997,9.7841,-1.2335,-26.441709708714587,357.263,236.31,98.5719
3.6757999999999997,9.7933,-1.2558,-26.76949335607683,355.722,229.899,97.9484
3.6757999999999997,9.7933,-1.2558,-26.80194411146229,356.156,216.469,97.9484
3.699,9.795399999999999,-1.2612,-30.94676901097628,357.745,210.466,100.101
3.699,9.795399999999999,-1.2612,-30.994518523346922,357.745,210.466,100.305
3.7127999999999997,9.8032,-1.2647,-29.445835932445604,356.594,226.975,101.621
3.7268,9.8072,-1.2679,-27.92928692189507,355.198,240.255,100.385
3.7249,9.839500000000001,-1.31,-26.537958182453906,356.088,277.125,99.2933
3.7304000000000004,9.869,-1.3428,-26.650266079227297,357.51,264.806,97.2272
3.7335000000000003,9.8873,-1.3612,-26.61795732429571,352.139,258.024,101.597
3.7335000000000003,9.8873,-1.3612,-26.617923966574683,352.139,258.024,101.597
3.7539999999999996,9.8924,-1.3687,-27.323112152925923,356.647,223.152,99.3204
3.7883999999999998,9.8888,-1.374,-31.22355374195039,357.754,206.565,100.061
3.7931,9.8981,-1.4111000000000002,-28.03333704236351,356.479,226.848,98.9842
3.8022000000000005,9.9092,-1.4380000000000002,-27.484505350374242,354.026,247.834,99.9954
3.7998000000000003,9.9293,-1.4591,-26.821654893299364,355.236,238.241,98.5103
3.8057999999999996,9.9343,-1.4696,-27.983383110243658,359.771,198.435,96.6071
3.8283,9.946,-1.4861000000000002,-30.829792337304266,356.925,274.399,97.3524
3.8369,9.9567,-1.4941,-33.62955986536964,357.971,236.31,97.3599
3.8711,9.9664,-1.4906,-32.391255294895934,357.115,235.305,99.1549
3.8711,9.9664,-1.4906,-32.373729259652606,357.115,235.305,99.1549
3.9006,9.9891,-1.4838999999999998,-28.108649607780592,357.53,259.695,98.7131
3.9006,9.9891,-1.4838999999999998,-28.04985050179028,357.53,259.695,98.7131
3.9236,10.020299999999999,-1.4847,-27.076395494356348,355.705,255.256,99.1153
3.9275,10.0229,-1.4816,-27.170331436659477,359.752,348.69,98.4798
3.9585000000000004,10.034500000000001,-1.4646000000000001,-27.46446716905983,358.663,303.69,98.9726
3.967,10.036,-1.4504,-29.702031212041412,354.56,267.614,99.8277
3.9804000000000004,10.0397,-1.4742,-31.11122294741324,357.994,225.0,98.7292
3.9804000000000004,10.0397,-1.4742,-31.141128021718814,357.994,225.0,98.7292
4.0062999999999995,10.0528,-1.4866,-30.56287084801999,0.228268,173.66,99.0811
4.031499999999999,10.0704,-1.5019999999999998,-27.89687362909564,359.538,191.31,99.4256
4.031499999999999,10.0704,-1.5019999999999998,-27.879307709551725,359.538,191.31,99.4256
4.0607,10.084,-1.5105000000000002,-27.41219380734809,359.766,194.036,97.3386
4.0719,10.1149,-1.5263,-27.42764572137858,359.321,339.444,99.2557
4.0755,10.1359,-1.5462,-27.509199058812897,0.722177,26.565,97.5238
4.0788,10.128,-1.5559,-29.285869434555934,357.254,291.037,100.125
4.0917,10.1304,-1.5665,-33.492605703789366,358.58,288.435,99.8556
4.107200000000001,10.1377,-1.5797999999999999,-32.785989477354214,358.845,199.654,98.6371
4.1334,10.128300000000001,-1.5802,-30.39733936266931,357.691,275.711,99.9149
4.1334,10.128300000000001,-1.5802,-30.41216920726471,357.691,275.711,99.9149
4.1509,10.1384,-1.575,-28.63059093812273,354.665,258.232,98.2879
4.169,10.1585,-1.5856999999999999,-27.727317525717794,358.421,327.529,98.5632
4.169,10.1585,-1.5856999999999999,-27.74636968989876,358.421,327.529,98.5632
4.1906,10.1682,-1.5931,-28.428027784204147,359.775,348.69,97.6242
4.2013,10.1735,-1.5986000000000002,-28.97079439985817,355.618,270.0,98.1612
4.2233,10.155800000000001,-1.5830000000000002,-30.92955016158474,359.748,341.565,98.0651
4.2818000000000005,10.1487,-1.5219,-31.185578109335758,0.240737,174.806,97.3818
4.3153,10.149,-1.5181,-28.155958622819558,358.13,213.69,97.8533
4.3153,10.149,-1.5181,-27.99894386513213,358.13,213.69,97.8533
4.3293,10.1469,-1.5186000000000002,-27.82788914777349,358.383,217.875,96.317
4.3379,10.1752,-1.5336,-28.409175427910167,359.29,343.301,96.8675
4.3633999999999995,10.1889,-1.5297999999999998,-28.054700348908383,0.992034,126.87,95.2901
4.3871,10.181000000000001,-1.5166,-28.134691876223723,0.469627,63.4349,95.6458
4.4054,10.1861,-1.5262,-30.58667950294293,358.231,243.435,97.4605
4.4054,10.1861,-1.5262,-30.570779599219765,358.231,243.435,97.4605
4.415299999999999,10.1836,-1.5345,-31.685568571761618,0.471559,153.435,97.7336
4.4494,10.1916,-1.5444,-28.998682726034808,359.549,192.529,98.3202
4.4494,10.1916,-1.5444,-28.93605114073531,359.549,192.529,98.3202
4.468999999999999,10.194700000000001,-1.537,-29.53237462030847,358.363,208.301,99.317
4.4823,10.2063,-1.5388,-28.388307089035774,356.264,259.38,99.6733
4.4901,10.221,-1.5547,-28.497250243633978,357.32,245.556,99.7394
4.5164,10.2289,-1.5656,-29.696272059873575,357.481,275.194,101.094
4.541,10.229099999999999,-1.5527000000000002,-30.485137167298653,356.41,240.642,100.606
4.5708,10.2413,-1.5496,-30.558466902119925,358.35,208.301,99.7593
4.6237,10.225,-1.5128,-30.150970986936997,355.397,249.775,99.6834
4.6338,10.2498,-1.5113999999999999,-28.65462911018031,357.93,276.34,99.6416
4.6443,10.2751,-1.5215,-28.452666268885586,355.257,273.013,99.8035
4.6707,10.2706,-1.5209000000000001,-28.41155084601493,356.031,256.759,100.154
4.6928,10.271300000000002,-1.5175999999999998,-29.420563579775198,357.115,261.254,99.8939
4.7382,10.2684,-1.5011,-31.791138357775196,357.946,212.735,99.353
4.7849,10.246099999999998,-1.4702000000000002,-32.99609709281877,357.888,240.945,102.479
4.7849,10.246099999999998,-1.4702000000000002,-32.91142035710355,357.888,240.945,102.479
4.8149,10.243900000000002,-1.4408,-31.134696102427526,352.42,253.142,101.085
4.8246,10.2532,-1.4315,-29.312114882618488,354.223,259.115,101.352
4.8533,10.283900000000001,-1.4325,-28.81245622058447,356.233,273.576,100.934
4.879700000000001,10.3045,-1.4398,-29.248436743584897,357.126,291.037,101.821
4.9055,10.3114,-1.4387999999999999,-31.43496218222666,355.452,261.87,102.529
4.9443,10.3078,-1.4198,-34.23494109752408,356.999,274.399,102.403
4.9944999999999995,10.3151,-1.4038,-36.28196221480363,359.765,333.435,98.9971
5.0383,10.3231,-1.4025999999999998,-32.70928066478871,358.698,296.565,98.0302
5.0383,10.3231,-1.4025999999999998,-32.65509938687408,358.698,296.565,98.0302
5.052,10.3455,-1.426,-31.359189740382597,356.215,270.0,98.937
5.0873,10.3526,-1.4186,-29.33816906432439,357.481,289.983,99.3555
5.0873,10.3526,-1.4186,-29.330832099059162,357.481,289.983,99.3555
5.099,10.3699,-1.4252,-29.29301691475162,358.396,278.13,99.0395
5.1243,10.377699999999999,-1.4276,-29.676466054741205,351.767,252.072,101.652
5.1372,10.381400000000001,-1.4335,-32.05131247399795,359.769,355.601,99.6121
5.165299999999999,10.402899999999999,-1.4412,-35.43513533536723,359.307,303.69,99.9669
5.186599999999999,10.4073,-1.4422,-33.955854882467534,354.204,290.323,100.449
5.2008,10.4129,-1.4428999999999998,-30.598674302972523,359.763,181.909,99.6458
5.2221,10.415999999999999,-1.4418,-29.56194656078788,0.242777,5.19443,98.0406
5.2474,10.4286,-1.4512,-31.170093110890097,0.0,0.0,98.2559
5.2474,10.4286,-1.4512,-31.23242465770352,0.0,0.0,98.7632
5.2603,10.4177,-1.4416,-32.93360678115513,359.512,315.0,97.7754
5.2603,10.4177,-1.4416,-32.98643671032416,359.78,198.435,97.7754
5.3014,10.402899999999999,-1.4258000000000002,-35.458580034773455,0.0,180.0,97.1842
5.3258,10.3922,-1.4182,-33.28911075969758,359.31,192.995,98.2267
5.349600000000001,10.378800000000002,-1.4043,-31.632628149228132,356.525,236.31,99.1694
5.3675,10.3751,-1.3969,-32.287637879068775,357.161,255.964,97.9382
5.3936,10.3877,-1.3794,-32.328464716140736,358.083,211.608,98.3468
5.425,10.385299999999999,-1.368,-33.07701790262656,354.784,275.194,100.325
5.4449000000000005,10.3935,-1.3629,-34.678527580844204,357.763,225.0,99.7666
5.4851,10.3912,-1.3563,-42.9019582435906,0.235784,174.289,98.9476
5.5229,10.3917,-1.3555000000000001,-40.18635579165452,0.710241,161.565,99.4623
5.5515,10.3991,-1.3424,-37.72252580611538,351.524,276.009,98.9604
5.5515,10.3991,-1.3424,-37.748505145722504,351.524,276.009,98.9604
5.5629,10.4196,-1.3441999999999998,-34.077742369504584,358.525,216.87,97.0093
5.5777,10.4168,-1.3437000000000001,-30.68943913044575,357.44,254.745,97.6378
5.6169,10.4231,-1.339,-32.41276087360758,357.23,227.49,98.8319
5.6526,10.4344,-1.3246,-34.79023106786463,357.196,247.38,99.2726
5.682,10.4352,-1.3218,-36.663871291051734,358.421,208.301,98.9726
5.7188,10.448,-1.3202,-35.1672295526093,1.14576,155.556,98.7283
5.749199999999999,10.480899999999998,-1.3393000000000002,-33.10450035397595,356.323,243.435,99.5742
5.7638,10.509300000000001,-1.3629,-31.16837412081439,356.41,243.435,99.7152
5.7839,10.525,-1.3684,-29.68024548118887,358.544,270.0,97.8317
5.7839,10.525,-1.3684,-29.648021896951636,358.544,270.0,97.8317
5.729299999999999,10.569600000000001,-1.5237,-31.362073729882734,358.625,260.538,99.3204
5.722300000000001,10.5998,-1.5933000000000002,-32.68735735671167,356.233,243.435,100.403
5.7429,10.6219,-1.6377000000000002,-33.90375771139685,359.566,198.435,98.0651
5.7732,10.6356,-1.6603,-34.399900600851616,357.419,233.973,98.9971
5.7732,10.6356,-1.6603,-34.40970242831241,359.083,209.745,99.3855
5.7923,10.6631,-1.6878,-30.979286290588046,354.428,260.538,98.1603
5.7923,10.6631,-1.6878,-31.063955780873517,354.428,260.538,98.1603
5.763,10.6951,-1.7694999999999999,-29.956886473303335,1.22933,68.1985,98.6479
5.763,10.6951,-1.7694999999999999,-29.889439235435894,358.217,262.875,98.6479
5.7676,10.722999999999999,-1.8141999999999998,-29.652240669646925,,,
5.7676,10.722999999999999,-1.8141999999999998,-29.726712969238463,358.821,315.0,98.951
5.7725,10.7521,-1.8615000000000002,-30.229965384743306,358.872,300.964,98.341
5.7994,10.771700000000001,-1.889,-31.46187456989301,357.52,264.806,98.1301
5.8065999999999995,10.7796,-1.9037,-33.095930453739975,359.521,213.69,97.2086
5.8488,10.7821,-1.9036000000000002,-33.67796982047179,1.15036,150.945,98.0974
5.8488,10.7821,-1.9036000000000002,-33.56381384828595,1.15036,150.945,98.452
5.8850999999999996,10.791199999999998,-1.911,-31.56819409176544,355.48,264.289,98.6288
5.8850999999999996,10.791199999999998,-1.911,-31.57334610345673,355.48,264.289,98.8806
5.9133000000000004,10.812899999999999,-1.9150999999999998,-30.861182605483783,358.383,221.186,98.3786
5.9418,10.8175,-1.912,-29.97299529708004,358.226,246.801,98.0406
5.9418,10.8175,-1.912,-30.014759497543565,358.226,246.801,98.0406
5.9724,10.8249,-1.9075,-32.19558216547119,356.711,251.565,100.071
5.9724,10.8249,-1.9075,-32.30281611101054,356.711,251.565,100.071
5.9749,10.819700000000001,-1.9061000000000001,-34.50967188741299,359.328,190.62,98.6226
5.9749,10.819700000000001,-1.9061000000000001,-34.53485674481414,359.328,190.62,98.6226
6.0183,10.8071,-1.895,-34.6125703305233,358.05,225.0,99.4623
6.0223,10.8081,-1.9037,-32.67761746471231,358.84,212.005,98.452
6.0223,10.8081,-1.9037,-32.544461903690305,358.84,212.005,97.6242
6.0594,10.8268,-1.9003999999999999,-33.20794244621285,2.60256,154.537,98.4432
6.0594,10.8268,-1.9003999999999999,-33.17644992361024,2.60256,154.537,98.4432
6.087899999999999,10.834100000000001,-1.9038,-31.670033801469923,0.905786,104.036,98.3786
6.1168,10.853,-1.9041,-31.319912006644625,359.041,315.0,100.633
6.1168,10.853,-1.9041,-31.269453782538456,359.041,315.0,100.633
6.1359,10.8545,-1.8891999999999998,-34.302873776049104,358.894,219.806,100.325
6.144,10.854800000000001,-1.8947,-36.811391384344475,356.729,237.265,99.5002
6.1766,10.8331,-1.8880000000000001,-39.75996912744493,359.764,183.576,98.1639
6.1800999999999995,10.8479,-1.9188999999999998,-34.4936859842708,2.3184,142.431,98.6371
6.1926,10.847100000000001,-1.9169,-32.08504309507839,355.914,237.095,97.654
6.242000000000001,10.8496,-1.8762,-32.00310900531976,2.90705,81.2538,96.0677
6.2897,10.8649,-1.8622999999999998,-30.70158485905833,0.452921,168.69,97.6789
6.311699999999999,10.8509,-1.8408000000000002,-30.445395390472147,359.272,323.13,96.3636
6.3384,10.8603,-1.8381,-31.438978191269257,358.363,323.973,98.3468
6.3384,10.8603,-1.8381,-31.457285273466425,357.879,204.228,98.3468
6.3327,10.8708,-1.8497,-33.47438627745245,357.011,257.005,99.6121
6.3327,10.8708,-1.8497,-33.43161601008035,357.011,257.005,99.6121
6.3564,10.8729,-1.8508000000000002,-35.188787258193926,354.991,270.0,99.7275
6.3564,10.8729,-1.8508000000000002,-35.19849147576164,357.624,235.008,99.7275
6.363200000000001,10.8659,-1.8576,-33.99648739718523,0.69306,149.036,99.0546
6.3728,10.8718,-1.8608000000000002,-31.916546268641312,357.604,222.274,100.047
6.3778,10.8703,-1.8684,-31.0328493218545,0.234818,172.875,98.341
6.3778,10.8703,-1.8684,-30.94256006246155,0.234818,172.875,98.341
6.3962,10.8856,-1.869,-30.645074265046613,355.962,246.038,97.6506
6.3912,10.8981,-1.8740999999999999,-30.68711281221908,356.729,296.565,98.2493
6.4047,10.9014,-1.874,-30.80785144657781,357.07,328.24,98.4666
6.4113,10.9035,-1.8840000000000001,-31.350284034186465,358.434,229.399,97.6378
6.4205,10.904000000000002,-1.8779,-32.86993822071889,,,
6.4205,10.904000000000002,-1.8779,-32.88592858684868,359.538,206.565,96.7098
6.4196,10.9016,-1.8891999999999998,-32.84202134280402,0.924045,153.435,96.9045
6.4303,10.900599999999999,-1.9059,-32.23460271761942,1.45022,159.444,97.3452
6.4173,10.9016,-1.9424000000000001,-32.264968068653744,356.063,232.595,97.013
6.4173,10.9016,-1.9424000000000001,-32.283165909535924,356.063,232.595,97.013
6.4297,10.9071,-1.9569999999999999,-34.48149672095202,358.859,215.538,96.2662
6.4421,10.9048,-1.9583000000000002,-35.351958882532905,0.0,180.0,96.4674
6.4421,10.9048,-1.9583000000000002,-35.39516095267537,0.0,180.0,96.4674
6.4437,10.9075,-1.9604,-34.72072938028181,0.458357,168.69,96.2635
6.4437,10.9075,-1.9604,-34.60053314621718,0.458357,168.69,96.2635
6.4439,10.9143,-1.9606000000000001,-32.2759855804636,356.332,212.005,97.8152
6.4536,10.9244,-1.9621000000000002,-31.106174070576845,358.114,213.69,97.072
6.4598,10.933499999999999,-1.9696,-30.99838206636166,356.729,250.346,98.0429
6.4764,10.9401,-1.9656,-31.00526864431987,359.278,191.31,96.6613
6.4764,10.9401,-1.9656,-31.080545613071497,359.278,191.31,96.6613
6.492999999999999,10.9347,-1.9508,-31.078184425375873,359.091,198.435,96.5258
6.492999999999999,10.9347,-1.9508,-31.064558158719954,359.091,198.435,96.5258
6.5083,10.922,-1.935,-31.337407390136676,1.65685,147.529,95.6246
6.5333000000000006,10.913,-1.8884,-31.644928947536243,339.765,259.16,97.8152
6.5333000000000006,10.913,-1.8884,-31.676485924854433,339.765,259.16,97.8152
6.558400000000001,10.902899999999999,-1.8516,-31.74459875393275,1.43809,146.31,94.1636
6.5899,10.9068,-1.8456000000000001,-31.273677553745358,1.17393,144.462,95.3893
6.5899,10.9068,-1.8456000000000001,-31.215623465639663,0.0,180.0,95.3893
6.584700000000001,10.908800000000001,-1.8358,-30.83314679936313,357.07,274.399,97.3386
6.6042,10.911800000000001,-1.8237,-31.432436317940926,0.452921,63.4349,97.4314
6.6042,10.911800000000001,-1.8237,-31.47338238163225,0.452921,63.4349,97.4314
6.646100000000001,10.911800000000001,-1.7802,-31.902005169256697,359.321,341.565,96.977
6.666799999999999,10.9074,-1.7530000000000001,-31.037987383527454,356.323,277.125,98.5518
6.6821,10.9039,-1.7365000000000002,-31.122835835093632,0.0,180.0,97.284
6.7232,10.904200000000001,-1.7346000000000001,-31.312660185062086,0.935358,172.147,95.6888
6.761900000000001,10.918399999999998,-1.7389,-31.647686334660467,0.812651,146.31,94.2054
6.7948,10.925,-1.7253,-31.481976288263812,357.54,245.556,95.856
6.813400000000001,10.941199999999998,-1.7121000000000002,-32.15962424448175,358.409,325.008,95.0841
6.8389,10.943499999999998,-1.6972,-31.242043426052334,358.099,296.565,97.7014
6.8614,10.938699999999999,-1.6836000000000002,-31.92605803271683,1.36393,33.69,96.7224
6.8923000000000005,10.931199999999999,-1.6643000000000001,-33.06825830259034,358.877,239.036,97.7255
6.933,10.918299999999999,-1.6451,-33.25848748292396,0.874677,150.255,97.7142
6.9615,10.9288,-1.6412,-32.063694134223326,358.652,216.87,97.8237
6.9688,10.933699999999998,-1.645,-31.524974266538287,354.999,242.354,98.1301
6.978899999999999,10.945,-1.655,-31.42227343012001,356.525,273.814,98.2493
6.9974,10.9525,-1.6541,-31.282054661057842,0.695866,167.005,98.7778
7.028,10.9499,-1.6413,-32.305537022665916,359.78,194.036,97.3386
7.0609,10.9536,-1.6340000000000001,-36.31192490838897,0.0,180.0,97.7336
7.0609,10.9536,-1.6340000000000001,-36.395533241699496,0.0,180.0,97.7336
7.0801,10.9564,-1.6383,-37.671081429417264,358.336,202.38,97.6404
7.1091,10.975299999999999,-1.6346,-33.24878361831462,357.151,208.811,99.0296
7.1316,10.989,-1.643,-32.17258323674979,359.776,352.875,98.2241
7.1709000000000005,11.020199999999999,-1.6431,-31.492817837568605,358.343,293.199,96.8854
7.185499999999999,11.019100000000002,-1.6440000000000001,-32.6719102709293,358.396,246.801,98.3151
7.185499999999999,11.019100000000002,-1.6440000000000001,-32.64808889004378,358.396,246.801,98.3151
7.2055,11.0056,-1.6469,-34.11301360707029,357.035,219.094,97.9071
