Dist_N,Dist_E,Dist_D,PowerRx,XZ,YZ,MAG
0.8726999999999999,-0.35109999999999997,-1.0407,-59.55319636543342,357.252,230.194,102.552
0.8813,-0.3358,-1.0495999999999999,-59.656897612362854,356.156,266.634,103.043
0.8798,-0.3237,-1.0522,-59.4862402201116,353.979,274.236,102.745
0.8787999999999999,-0.3188,-1.0483,-59.57335249575856,357.196,247.38,102.603
0.9046,-0.32439999999999997,-1.0425,-59.608160410764086,355.03,257.196,102.603
0.9046,-0.32439999999999997,-1.0425,-59.76181751676317,355.03,257.196,102.603
0.9045000000000001,-0.32030000000000003,-1.05,-59.53931004101087,357.736,258.69,103.578
0.8979,-0.3152,-1.0544,-59.549767356255956,358.363,217.875,100.591
0.9057999999999999,-0.3094,-1.0615999999999999,-59.78125867804372,355.798,266.82,102.977
0.9057999999999999,-0.3094,-1.0615999999999999,-59.59197553667221,355.798,266.82,101.806
0.9081999999999999,-0.30519999999999997,-1.0636,-59.582259514397876,357.011,278.746,102.824
0.9009999999999999,-0.3054,-1.0653,-59.65965440415451,355.274,278.13,101.983
0.9009999999999999,-0.3054,-1.0653,-59.56962135380512,355.274,278.13,102.304
0.8901,-0.316,-1.0762,-59.81613306613986,357.491,259.695,101.614
0.8901,-0.316,-1.0762,-59.82933957551461,357.491,259.695,101.614
0.8942,-0.3197,-1.065,-59.774746837546395,356.511,248.199,102.158
0.8916,-0.3194,-1.0427,-59.59070824146202,357.938,288.435,101.136
0.8916,-0.3194,-1.0427,-59.59001632853179,357.938,288.435,101.136
0.8845000000000001,-0.3208,-1.0287,-59.58717794366989,3.48932,82.4053,99.7524
0.8870999999999999,-0.302,-1.0246,-59.67493902802111,358.85,300.964,99.8277
0.9007999999999999,-0.29100000000000004,-1.0164,-59.79447212629292,359.08,270.0,99.099
0.8878,-0.2746,-1.0267,-59.830678464307525,358.845,258.69,99.6052
0.8915000000000001,-0.2747,-1.0225,-59.6669834531502,359.304,216.87,99.099
0.8992,-0.2647,-1.0379,-59.73366740324934,359.536,270.0,98.8129
0.8845999999999999,-0.2811,-1.054,-59.57137454934434,0.458357,63.4349,97.974
0.9035,-0.2623,-1.0589,-59.709973404145806,0.90938,75.9637,99.4984
0.9062,-0.2712,-1.068,-59.59423269845779,359.769,198.435,97.9435
0.9062,-0.2712,-1.068,-59.70116984254665,359.769,198.435,97.9435
0.9022,-0.2817,-1.0617,-59.73818368701997,0.458357,135.0,97.4787
0.9022,-0.2817,-1.0617,-59.83121033610221,0.458357,135.0,97.4787
0.9111,-0.2667,-1.056,-59.66292460456232,0.90938,135.0,97.7075
0.9111,-0.2667,-1.056,-59.64320408080069,0.90938,135.0,97.7075
0.9066,-0.2838,-1.0529000000000002,-59.607330394007064,0.462052,135.0,95.9866
0.9044,-0.2998,-1.0593000000000001,-59.77884590959241,1.36936,80.5376,97.7943
0.9087000000000001,-0.2775,-1.0667,-59.77015463518022,1.85508,63.4349,96.4347
0.9087000000000001,-0.25980000000000003,-1.0756000000000001,-59.648474077918564,2.72631,71.565,96.8343
0.8963,-0.2551,-1.0725,-59.60038916456807,2.08678,83.6598,95.7959
0.9431,-0.205,-1.0789,-59.713966116544206,2.32781,78.69,95.7529
0.9286,-0.23550000000000001,-1.0812,-59.718480169089744,0.931556,126.87,95.3492
0.9286,-0.23550000000000001,-1.0812,-59.59667972687584,0.931556,126.87,95.3492
0.9242,-0.242,-1.088,-59.60363305212973,2.77022,94.7636,96.3162
0.9269,-0.2368,-1.0843,-59.92210038099656,2.1038,90.0,95.9287
0.9269,-0.2368,-1.0843,-59.71947084736824,2.1038,90.0,95.43
0.9195,-0.27,-1.0795000000000001,-59.680715874665,1.8402,97.125,95.7325
0.9195,-0.27,-1.0795000000000001,-59.73421539073981,1.8402,97.125,95.7325
0.9177,-0.2641,-1.088,-59.81003189143398,1.15036,51.3402,98.5752
0.9177,-0.2641,-1.088,-59.625583344116684,1.15036,51.3402,98.5752
0.9157,-0.2671,-1.0752,-59.78449961683994,2.77022,90.0,96.3905
0.9059,-0.2746,-1.0659,-59.42769569571289,4.41651,104.744,96.1071
0.9020999999999999,-0.2989,-1.0613,-59.685700931713356,3.81407,119.358,96.7947
0.9020999999999999,-0.2989,-1.0613,-59.57548357829425,3.81407,119.358,96.7947
0.8775,-0.3186,-1.0481,-59.73376956516479,9.7824,136.245,99.0999
0.8116,-0.3154,-1.0393999999999999,-59.639785090418215,1.35319,80.5376,99.5022
0.8116,-0.3154,-1.0393999999999999,-59.643467869440656,1.35319,80.5376,98.2971
0.7762,-0.34369999999999995,-1.0024,-59.64145773803145,354.313,305.311,98.0965
0.7762,-0.34369999999999995,-1.0024,-59.736008443179045,0.24381,5.71059,98.0965
0.7293999999999999,-0.3038,-1.023,-59.62906398127775,359.331,351.469,98.1301
0.7293999999999999,-0.3038,-1.023,-59.645706169455835,359.331,351.469,98.1301
0.6887000000000001,-0.36829999999999996,-0.9992,-59.68301017780583,2.9767,55.3048,96.4188
0.6887000000000001,-0.36829999999999996,-0.9992,-59.83321523528826,2.9767,55.3048,96.4188
0.6940999999999999,-0.4007,-1.0053,-59.638358110901066,4.05168,93.3664,96.1886
0.6940999999999999,-0.4007,-1.0053,-59.52202539904519,4.32506,86.8201,96.1886
0.6522,-0.45770000000000005,-1.0214,-59.79912754639344,5.77949,101.31,96.2733
0.6708,-0.5472,-1.03,-59.626743057801306,9.38551,106.699,92.5529
0.6315999999999999,-0.5971,-1.056,-59.63777694635769,2.23117,90.0,91.503
0.561,-0.628,-1.0554999999999999,-59.831191339559304,2.70294,114.444,90.9877
0.5461,-0.7138,-1.0414,-59.76448273009091,8.46659,82.6942,86.9606
0.5147999999999999,-0.7579,-1.0386,-59.695550150130536,4.19565,112.834,86.4677
0.4758,-0.8243,-1.0495,-59.80553473216113,359.759,182.603,86.2336
0.4758,-0.8243,-1.0495,-59.8393490892108,359.759,182.603,86.2336
0.44670000000000004,-0.8809999999999999,-1.0547,-59.75034344859722,356.765,202.109,88.0126
0.4042,-0.9361,-1.0378,-59.78463117235782,0.447614,26.565,85.8335
0.4194,-0.935,-1.0058,-59.620576574632224,8.1301,80.2724,85.5872
0.408,-0.9483,-0.9684,-59.70159389590971,3.69139,126.87,87.128
0.4035,-0.9548000000000001,-0.9628,-59.741308893963705,1.1233,19.6538,92.2982
0.4035,-0.9548000000000001,-0.9628,-59.79206171504523,1.1233,19.6538,92.2982
0.37799999999999995,-0.9593,-0.9275,-59.72387045270863,348.064,268.898,93.6604
0.33039999999999997,-0.9390999999999999,-0.9113,-59.62995228784521,1.78295,45.0,88.622
0.3568,-0.9334,-0.8955,-59.80582745344174,0.0,0.0,90.4049
0.35710000000000003,-0.9329999999999999,-0.8914,-59.731373746413006,6.75054,91.9749,90.4063
0.3392,-0.9928,-0.8606,-59.581685527843476,3.52145,72.646,92.0454
0.3295,-1.0066,-0.8612000000000001,-59.79335149528648,356.381,255.964,91.3479
0.3295,-1.0066,-0.8612000000000001,-59.62805745343402,356.381,255.964,91.3479
0.34869999999999995,-1.0226,-0.8273999999999999,-59.587267456949284,0.226464,11.3099,91.5974
0.34869999999999995,-1.0226,-0.8273999999999999,-59.763182500095404,0.226464,11.3099,91.5974
0.3556,-1.0183,-0.8323,-59.767972976579756,357.51,319.764,91.9749
0.3586,-1.0190000000000001,-0.8187000000000001,-59.46803823734069,1.13218,18.4349,91.7423
0.33640000000000003,-1.0166,-0.8353,-59.76110685517496,359.068,349.695,93.535
