Timestamp,R_N/Lon,R_E/Lat,R_D/Hgt,accN/hMSL,accE/hAcc,accD/vAcc,PosType,PowerRx,Bearing,Roll_XZ,Pitch_YZ,cal_stat_aim,Temp
2025-11-12 15:28:32.207,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.19287531688951,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:32.313,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.35106464003256,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:32.420,-74.082869569,4.639163338,2575372.0,2570697.0,3714.4,4242.7,absPos,-60.21753654767281,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:32.526,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.055422748721284,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:32.632,-74.082869434,4.63916301,2575315.8,2570640.8,3705.9,4231.900000000001,absPos,-60.35035776094808,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:32.739,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.15073201221061,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:32.845,-74.082869479,4.639163153,2575336.0,2570661.0,3697.7,4221.5,absPos,-60.19539521777163,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:32.952,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.40743649866805,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:33.059,-74.08286961,4.639163557,2575395.7,2570720.7,3699.2,4222.5,absPos,-60.175103015241966,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:33.167,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.34096916328692,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:33.273,-74.082869707,4.639163898,2575442.7,2570767.7,3691.5,4212.8,absPos,-60.23677659187687,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:33.380,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-59.98748175103883,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:33.487,-74.082869718,4.639164179,2575463.9,2570788.9,3683.5,4202.8,absPos,-60.179053031168095,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:33.594,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.374597709978985,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:33.701,-74.082869709,4.639164198,2575465.4,2570790.4,3676.0,4193.3,absPos,-60.26528830723543,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:33.808,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.23973916182241,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:33.915,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.32887250553252,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:34.022,-74.082869597,4.639164559,2575490.4,2570815.4,3678.1,4194.3,absPos,-60.48898348858832,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:34.129,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.285216043469525,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:34.236,-74.082869922,4.63916557,2575628.1,2570953.1,3669.3,4183.3,absPos,-60.48984559435383,93.5,-10.0,1.0,0.0,28.0
2025-11-12 15:28:34.342,0.0,0.0,0.0,0.0,0.0,0.0,relPos,-60.27810367399505,93.5,-10.0,1.0,0.0,28.0
