relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
-74.081866398,4.639698978,2579583.7,2574910.3,14.1,10.0,absPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
159.56,259.29,-98.72,10.0,10.0,10.0,relPos
