relPosN,relPosE,relPosD,accN,accE,accD,pos_type
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-90.23,-226.04,20.96,57.8,80.6,74.0,relPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-74.082832481,4.639361631,2614793.6,2610119.0,98.6,73.6,absPos
-90.21,-226.15,21.07,57.5,80.1,73.6,relPos
-90.21,-226.15,21.07,57.5,80.1,73.6,relPos
-90.21,-226.15,21.07,57.5,80.1,73.6,relPos
-90.21,-226.15,21.07,57.5,80.1,73.6,relPos
-90.21,-226.15,21.07,57.5,80.1,73.6,relPos
-90.21,-226.15,21.07,57.5,80.1,73.6,relPos
-90.21,-226.15,21.07,57.5,80.1,73.6,relPos
-90.21,-226.15,21.07,57.5,80.1,73.6,relPos
-90.21,-226.15,21.07,57.5,80.1,73.6,relPos
-90.21,-226.15,21.07,57.5,80.1,73.6,relPos
-90.21,-226.15,21.07,57.5,80.1,73.6,relPos
-90.21,-226.15,21.07,57.5,80.1,73.6,relPos
-90.21,-226.15,21.07,57.5,80.1,73.6,relPos
-90.21,-226.15,21.07,57.5,80.1,73.6,relPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-74.082832509,4.639361635,2614791.6,2610117.0,95.8,71.5,absPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-90.17,-226.46,21.27,55.9,77.9,71.5,relPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-74.082832584,4.639361627,2614780.7,2610106.1,96.5,69.1,absPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-90.26,-227.28,22.36,55.5,79.0,69.1,relPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-74.082832631,4.639361645,2614771.2,2610096.6,97.0,68.1,absPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
-90.06,-227.81,23.31,55.4,79.6,68.1,relPos
