relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
21.02,-59.48,-131.87,50.9,73.1,72.0,relPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
-74.081873671,4.639683821,2583139.6,2578466.2,89.0,67.1,absPos
